"","nbsp.w","FRic.w","FEve.w","FDiv.w"
"13_BEUC_l",4,1.41146620162575,0.091752213458877,0.333520111570087
"13_BSRD_l",1,NA,NA,NA
"13_BSRE_l",3,0.553902292096979,0.618405134202957,0.944365694359607
"13_BSRF_l",6,3.08347842896467,0.21148278025565,0.704329568828203
"13_BSUA_l",5,3.2343085196631,0.432101705343187,0.603951130630061
"13_BSUB_l",8,5.43487003272075,0.412612603573287,0.660711184501972
"13_BSUC_l",7,3.06182486101449,0.456379624345914,0.943365536101127
"13_ZHRD_l",5,2.16570130972831,0.0852215078555737,0.552930840956411
"13_ZHRE_l",10,2.20694505228408,0.495643294545595,0.927562718439678
"13_ZHRF_l",3,1.10687224559963,0.0589388573231671,0.980183142608556
"13_ZHUA_l",10,6.04670291572744,0.373850875216464,0.80780221911092
"13_ZHUB_l",4,1.19577206873506,0.580648621349656,0.810155736158192
"13_ZHUC_l",1,NA,NA,NA
"14_BERD_l",2,NA,NA,NA
"14_BEUB_l",2,NA,NA,NA
"14_BEUC_l",7,3.07545068444144,0.429219444512974,0.849668925408428
"14_BSRD_l",2,NA,NA,NA
"14_BSRE_l",5,0.558083737439596,0.464638756499675,0.56953156216206
"14_BSRF_l",5,0.135557934264344,0.228379132327855,0.790181875794942
"14_BSUA_l",4,0.548213189389811,0.562844828743138,0.944202875993352
"14_BSUB_l",9,1.90570373785391,0.586887846705147,0.773692074283926
"14_BSUC_l",4,0.771251491572301,0.553298501043745,0.958680698494834
"14_ZHRD_l",1,NA,NA,NA
"14_ZHRE_l",5,1.11524191288259,0.457864962665173,0.992085035714166
"14_ZHRF_l",3,1.0800359056612,0.0380890062395982,0.876261409752404
"14_ZHUA_l",11,4.85392971558755,0.638433543865423,0.833875231741221
"14_ZHUB_l",12,2.59678217132233,0.396741196604617,0.820096367448578
"14_ZHUC_l",2,NA,NA,NA
"15_BERD_l",1,NA,NA,NA
"15_BEUB_l",4,1.10740961900527,0.634219885503408,0.818292633471288
"15_BEUC_l",9,2.07865609594409,0.572886020385799,0.740998275499558
"15_BSRD_l",1,NA,NA,NA
"15_BSRE_l",2,NA,NA,NA
"15_BSRF_l",3,0.00368403715927503,0.783351267492719,0.975966091753814
"15_BSUA_l",2,NA,NA,NA
"15_BSUB_l",5,0.558083737439596,0.409433206263516,0.762853464121028
"15_BSUC_l",6,1.13360636014204,0.221207560029476,0.637891036118927
"15_ZHRD_l",5,1.44037327358864,0.537096788664858,0.775759391589914
"15_ZHRE_l",5,2.16444106810221,0.348173404979879,0.727521382277799
"15_ZHRF_l",3,0.364710667061795,0.541623501723802,0.545764191324539
"15_ZHUA_l",10,10.8264547039458,0.631848972044034,0.64587644261436
"15_ZHUB_l",3,1.44830731095154,0.117922103383557,0.720801280954888
"15_ZHUC_l",3,0.182510723296619,0.829231100735337,0.223202949063701
"16_BEUB_l",5,3.95546478565028,0.35669145561397,0.625641080440595
"16_BEUC_l",12,5.48990701152986,0.480547370464673,0.766763528239785
"16_BSRD_l",1,NA,NA,NA
"16_BSRE_l",4,1.10740961900527,0.657649071151484,0.464371755453317
"16_BSRF_l",2,NA,NA,NA
"16_BSUA_l",2,NA,NA,NA
"16_BSUB_l",6,1.16478991605149,0.741421372623841,0.710543477125503
"16_BSUC_l",5,1.89508019813966,0.496129415207686,0.829202243039152
"16_ZHRD_l",4,0.738477541378562,0.379646497199805,0.586704886493178
"16_ZHRE_l",8,4.3436993448052,0.529647851088559,0.951777906141032
"16_ZHRF_l",5,1.10687224559963,0.504010901108572,0.920407285175934
"16_ZHUA_l",6,5.82692875665759,0.325445505526543,0.907912345323846
"16_ZHUB_l",7,3.33611002741823,0.387555545012815,0.709378759946331
"16_ZHUC_l",2,NA,NA,NA
"17_BEUB_l",9,4.77000650567241,0.609328227340649,0.851297105461554
"17_BEUC_l",6,2.8874180425665,0.506068305679508,0.918614201051931
"17_BSRD_l",3,0.00368403715927503,0.0183804371580187,0.9931101691671
"17_BSRE_l",3,1.10687224559963,0.384783903245712,0.894550695239315
"17_BSRF_l",3,0.00368403715927503,0.171615775387627,0.983348455231304
"17_BSUA_l",6,1.84269200521778,0.14313160517449,0.684418155307266
"17_BSUB_l",9,4.36202436654118,0.384691378756359,0.664462632461671
"17_BSUC_l",8,1.63692939444093,0.425335012869468,0.755488836167788
"17_ZHRD_l",3,0.738477541378562,0.753385372387288,0.646213402050886
"17_ZHRE_l",5,1.45384962626353,0.47939057216392,0.422161661494105
"17_ZHRF_l",7,5.43487003272075,0.244210852455542,0.985667854548276
"17_ZHUA_l",9,6.58795483507068,0.458413383676022,0.929070432752577
"17_ZHUB_l",3,0.182510723296619,0.848038435494616,0.247582395400118
"17_ZHUC_l",5,2.15052573839327,0.324534039888268,0.679868351996501
"18_BEUB_l",7,4.57535563595784,0.330991288562364,0.578686610588614
"18_BEUC_l",6,3.3601391796312,0.0731804632509404,0.618704289682584
"18_BSRD_l",2,NA,NA,NA
"18_BSRE_l",2,NA,NA,NA
"18_BSRF_l",2,NA,NA,NA
"18_BSUA_l",4,1.45213864939455,0.105176086575506,0.805627291128746
"18_BSUB_l",6,3.24952664366901,0.578703557255612,0.669598470090201
"18_BSUC_l",7,3.40615429881057,0.323304921385377,0.857222245694317
"18_ZHRD_l",1,NA,NA,NA
"18_ZHRE_l",4,0.713787515261079,0.542478135303163,0.984549142150596
"18_ZHRF_l",4,1.10687224559963,0.119320541466136,0.419356035351443
"18_ZHUA_l",11,10.45523967976,0.594768079861133,0.827001174881291
"18_ZHUB_l",6,1.46644663271783,0.357839684453865,0.309136528923674
"18_ZHUC_l",9,6.51070036453677,0.396448502814506,0.456433184174458
"19_BEUB_l",6,3.23888133392499,0.165428280777545,0.912536453611982
"19_BSRD_l",1,NA,NA,NA
"19_BSRE_l",3,1.10687224559963,0.948207929634923,0.484742914496631
