"Achillea filipendulina","Achillea millefolium","Agastache pallida","Agastache rugosa","Ailanthus altissima","Allium ampeloprasum","Allium carinatum","Allium cepa","Allium cernuum","Allium flavum","Allium garganicum","Allium schoenoprasum","Allium sp.","Allium sphaerocephalon","Asparagus officinalis","Asteraceae sp.","Bellis perennis","Borago officinalis","Calystegia sepium","Campanula glomerata","Campanula medium","Campanula portenschlagiana","Campanula rapunculoides","Campanula rotundifolia","Carduus acanthoides","Catalpa bignonioides","Centaurea cyanus","Centaurea jacea","Centaurea scabiosa","Centaurea stoebe","Chelidonium majus","Cichorium intybus","Cirsium vulgare","Clematis sp.","Clinopodium vulgare","Crepis capillaris","Crepis sp.","Daboecia cantabrica","Daucus carota","Delosperma cooperi","Digitalis grandiflora","Diplotaxis tenuifolia","Echinacea purpurea","Echium vulgare","Filipendula ulmaria","Foeniculum vulgare","Galega officinalis","Galium mollugo","Genista tinctoria","Geum urbanum","Helianthus pauciflorus","Heracleum sphondylium","Hydrangea longipes","Hydrangea macrophylla","Hypericum androsaemum","Hypericum calycinum","Hypericum perforatum","Hypericum scabrum","Hypochaeris radicata","Hypochaeris sp.","Hyssopus officinalis","Impatiens glandulifera","Jacobaea vulgaris","Koelreuteria paniculata","Lamiaceae sp.","Lathyrus pratensis","Lathyrus sativus","Lavandula angustifolia","Leontodon hispidus","Ligustrum ovalifolium","Linaria vulgaris","Lolium multiflorum","Lolium temulentum","Lotus corniculatus","Lotus pedunculatus","Lotus sp.","Lupinus breweri","Lysimachia clethroides","Lysimachia thyrsiflora","Lysimachia vulgaris","Lythrum salicaria","Mauranthemum decipiens","Medicago lupulina","Medicago sativa","Melilotus albus","Melissa officinalis","Onobrychis viciifolia","Ononis spinosa","Onopordum acanthium","Onopordum tauricum","Origanum vulgare","Oxalis corniculata","Papaver rhoeas","Parietaria judaica","Petrorhagia saxifraga","Phacelia tanacetifolia","Philadelphus coronarius","Picris hieracioides","Plantago lanceolata","Plantago major","Plantago media","Potentilla recta","Prunella vulgaris","Raphanus sativus","Reseda lutea","Rhinanthus alectorolophus","Robinia pseudoacacia","Rubus plicatus","Rudbeckia fulgida","Salvia farinacea","Salvia nemorosa","Sambucus ebulus","Scorzoneroides autumnalis","Securigera varia","Sedum acre","Sedum aizoon","Sedum album","Sedum pallidum","Sedum rupestre","Sedum spurium","Silene vulgaris","Sinapis arvensis","Solanum dulcamara","Solanum lycopersicum","Spiraea japonica","Stachys spinosa","Symphytum officinale","Tagetes erecta","Tagetes tenuifolia","Taraxacum officinale","Tetradium glabrifolium","Teucrium chamaedrys","Teucrium scorodonia","Tilia americana","Tilia dasystyla","Tilia hyrcana","Tilia oliveri","Tilia platyphyllos","Tilia tomentosa","Tilia x euchlora","Trifolium alpestre","Trifolium cernuum","Trifolium hybridum","Trifolium pratense","Trifolium repens","Trifolium rubens","Trifolium sp.","Urtica dioica","Verbascum nigrum","Vicia cracca","Vicia sativa","Vicia sepium","xChitalpa tashkentensis","Zinnia elegans"
"02_BEUB_l",0,0,0,0,0,0,0.0353389637867423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0165066708632779,0.0198989316127227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.209061183094651,0,0,0.0561996188078127,0,0,0,0,0,0,0,0,0,0,0,0,0.0183951459196699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0108762174544056,0,0.114112853870499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147336026158876,0.0188847505639196,0,0,0,0,0,0,0,0,0.353389637867423
"02_BEUC_l",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0159775878831295,0,0.0288978150744512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10071381057156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.526646369544083,0,0,0,0,0,0,0,0,0,0,0,0.068477204114005,0,0,0.0532799467840148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0214399017551042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1738729980044,0.0106943662692524,0,0,0,0,0,0,0,0,0
"02_BSRD_l",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00798312682917689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.992016873170823,0,0,0,0,0,0,0,0,0,0
"02_BSRE_l",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0113574765752046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.818848248625488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120053689889264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0377119847190315,0.0120286001910121,0,0,0,0,0,0,0,0,0
"02_BSRF_l",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.97215045412037,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0162785905625386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0115709553170918,0,0,0,0,0,0,0,0,0,0
"02_BSUA_l",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00799526280013577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.265477379573989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0784699982473711,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0403549275180478,0.607702431860457,0,0,0,0,0,0,0,0,0
"02_BSUB_l",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0238681810910255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0420412733962566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0427451607742762,0.891345384738442,0,0,0,0,0,0,0,0,0
"02_BSUC_l",0,0,0,0,0,0,0,0,0,0,0,0.0221263865415623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0429900732365912,0,0,0.0281679196534374,0.039959593604911,0,0,0,0,0,0,0,0,0,0.0809681993900189,0,0,0,0,0,0.0463313712920334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0283816073197739,0,0,0,0,0.213066029488898,0,0,0,0,0,0,0,0,0,0.0680498086524079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0861161295335782,0.343842881286788,0,0,0,0,0,0,0,0,0
"02_ZHRD_l",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0451190500396494,0,0,0,0.0195197332303125,0.0430247453284805,0.130456883755922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115979748276774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.645899839368862,0,0,0,0,0,0,0,0,0
"02_ZHRE_l",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0138597970675445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.969124887788689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0170153151437665,0,0,0,0,0,0,0,0,0,0
"02_ZHRF_l",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.682916920576884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168664093709798,0.0124585279978333,0,0,0,0,0,0.0104272462590561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0857877987676891,0.0397454126887399,0,0,0,0,0,0,0,0,0
"02_ZHUA_l",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0218944173803087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.978105582619691,0,0,0,0,0,0,0,0,0
"02_ZHUB_l",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0059632357198503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0123228373060002,0,0,0,0,0,0,0.0174696776594423,0.964244249314707,0,0,0,0,0,0,0,0,0
"02_ZHUC_l",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.985941259519975,0.0140587404800254,0,0,0,0,0,0,0,0,0
"03_1_BERD_l",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00629072198293645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.964043332675615,0.0296659453414483,0,0,0,0,0,0,0,0,0
"03_2_BERD_l",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"03_BEUA_l",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"03_BEUB_l",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00724310600256563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0348508355867365,0,0.0222783429817353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.320669478186884,0.595788185167152,0,0.0191700520749268,0,0,0,0,0,0,0
"03_BEUC_l",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0146405308333841,0,0,0,0,0,0,0,0.0335879953734705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0351403177695258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.640622146466183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.259633530163755,0.0163754793936811,0,0,0,0,0,0,0,0,0
"03_BSRD_l",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0117832180403346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.988216781959665,0,0,0,0,0,0,0,0,0,0
"03_BSRE_l",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0565383348510977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.671446009571603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.272015655577299,0,0,0,0,0,0,0,0,0,0
"03_BSRF_l",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.980450493455745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0195495065442556,0,0,0,0,0,0,0,0,0,0
"03_BSUA_l",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0972481499885844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.692407902335514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119891483903893,0.0904524637720088,0,0,0,0,0,0,0,0,0
"03_BSUB_l",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0436099792477695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0722541163639669,0.884135904388264,0,0,0,0,0,0,0,0,0
"03_BSUC_l",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0108703529241249,0,0,0,0,0,0,0,0,0,0,0.156581394787062,0,0,0,0,0,0.395125250622025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0369833562818562,0,0,0,0.0629997342802618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0112326980215958,0.0397613353624659,0.0350750054351764,0,0,0.0129477981496244,0,0,0,0,0.208759088822862,0.0296639853129454,0,0,0,0,0,0,0,0,0
"03_ZHRD_l",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109690077389819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.546179558914362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0141154670639102,0.0214729498964502,0.031537259746394,0,0.0237437779311849,0,0,0,0,0,0.050085383134106,0.203175525923773,0,0,0,0,0,0,0,0,0
"03_ZHRE_l",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.719229859147913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0823442967981369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0133877978006651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185038046253285,0,0,0,0,0,0,0,0,0,0
"03_ZHRF_l",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"03_ZHUA_l",0,0,0,0,0,0,0,0,0,0,0,0,0,0.0109190498662083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215897748650607,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244448355676239,0,0,0.0134237266556938,0,0,0,0,0,0,0,0,0,0,0,0,0.50288830539996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0124228137512913,0,0,0,0,0,0,0,0,0
"03_ZHUB_l",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24162477786719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0250276218558485,0,0,0,0,0,0,0,0,0.00683602579058826,0.726511574486373,0,0,0,0,0,0,0,0,0
"03_ZHUC_l",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0324330679565991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305300816285398,0.128959656018006,0.0257314656185965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0521851590580806,0,0,0,0,0,0,0,0,0,0,0.318838388928079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0263361214686419,0.110215324666599,0,0,0,0,0,0,0,0,0
"04_1_BERD_l",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.708289562177005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00624847918480838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285461958638186,0,0,0,0,0,0,0,0,0,0
"04_2_BERD_l",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.374977684150391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.625022315849609,0,0,0,0,0,0,0,0,0,0
"04_BEUB_l",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"04_BEUC_l",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00566605152810943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.778916995325284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16750938866118,0,0,0,0,0,0,0,0,0,0,0.010355021388016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0296409986968302,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00791154440058017,0,0,0,0,0,0,0,0,0,0
